"[[265 104]
 [ 92 190]]","[[246 123]
 [ 79 203]]","[[224 145]
 [ 67 215]]","[[233 136]
 [ 78 204]]","[[248 121]
 [ 90 192]]","[[244 125]
 [ 76 206]]","[[257 112]
 [ 90 192]]","[[272  97]
 [ 91 191]]","[[275  94]
 [ 95 187]]","[[262 107]
 [ 83 199]]","[[256 113]
 [ 75 207]]","[[261 108]
 [ 80 202]]","[[264 105]
 [ 87 195]]","[[263 106]
 [ 83 199]]","[[260 109]
 [ 79 203]]","[[276  93]
 [ 88 194]]","[[264 105]
 [ 87 195]]","[[259 110]
 [ 83 199]]","[[253 116]
 [ 79 203]]","[[245 124]
 [ 72 210]]","[[258 111]
 [ 74 208]]","[[255 114]
 [ 75 207]]","[[253 116]
 [ 75 207]]","[[254 115]
 [ 81 201]]","[[251 118]
 [ 71 211]]","[[244 125]
 [ 72 210]]","[[250 119]
 [ 69 213]]","[[254 115]
 [ 78 204]]","[[259 110]
 [ 76 206]]","[[251 118]
 [ 77 205]]","[[251 118]
 [ 69 213]]","[[258 111]
 [ 85 197]]","[[256 113]
 [ 86 196]]","[[254 115]
 [ 79 203]]","[[252 117]
 [ 81 201]]","[[250 119]
 [ 74 208]]","[[250 119]
 [ 73 209]]","[[246 123]
 [ 76 206]]","[[250 119]
 [ 80 202]]","[[252 117]
 [ 78 204]]","[[250 119]
 [ 77 205]]","[[241 128]
 [ 75 207]]","[[246 123]
 [ 79 203]]","[[244 125]
 [ 79 203]]","[[247 122]
 [ 82 200]]","[[249 120]
 [ 82 200]]","[[252 117]
 [ 86 196]]","[[254 115]
 [ 85 197]]","[[257 112]
 [ 88 194]]","[[256 113]
 [ 91 191]]","[[253 116]
 [ 82 200]]","[[253 116]
 [ 81 201]]","[[256 113]
 [ 85 197]]","[[254 115]
 [ 80 202]]","[[254 115]
 [ 81 201]]","[[254 115]
 [ 78 204]]","[[252 117]
 [ 78 204]]","[[253 116]
 [ 79 203]]","[[252 117]
 [ 78 204]]","[[253 116]
 [ 77 205]]","[[251 118]
 [ 78 204]]","[[257 112]
 [ 80 202]]","[[262 107]
 [ 79 203]]","[[261 108]
 [ 80 202]]","[[262 107]
 [ 81 201]]","[[260 109]
 [ 79 203]]","[[258 111]
 [ 80 202]]","[[261 108]
 [ 80 202]]","[[262 107]
 [ 80 202]]","[[255 114]
 [ 75 207]]","[[261 108]
 [ 78 204]]","[[262 107]
 [ 77 205]]","[[254 115]
 [ 77 205]]","[[256 113]
 [ 76 206]]","[[255 114]
 [ 74 208]]","[[257 112]
 [ 74 208]]","[[263 106]
 [ 74 208]]","[[263 106]
 [ 72 210]]","[[261 108]
 [ 69 213]]","[[260 109]
 [ 72 210]]","[[262 107]
 [ 74 208]]","[[261 108]
 [ 77 205]]","[[261 108]
 [ 80 202]]","[[262 107]
 [ 80 202]]","[[262 107]
 [ 81 201]]","[[263 106]
 [ 78 204]]","[[265 104]
 [ 81 201]]","[[266 103]
 [ 84 198]]","[[266 103]
 [ 82 200]]","[[268 101]
 [ 83 199]]","[[267 102]
 [ 83 199]]","[[266 103]
 [ 82 200]]","[[264 105]
 [ 82 200]]","[[269 100]
 [ 82 200]]","[[273  96]
 [ 82 200]]","[[271  98]
 [ 81 201]]","[[272  97]
 [ 82 200]]","[[271  98]
 [ 79 203]]","[[267 102]
 [ 80 202]]","[[265 104]
 [ 80 202]]","[[265 104]
 [ 78 204]]","[[267 102]
 [ 81 201]]","[[265 104]
 [ 83 199]]","[[268 101]
 [ 84 198]]","[[268 101]
 [ 83 199]]","[[269 100]
 [ 82 200]]","[[267 102]
 [ 81 201]]","[[266 103]
 [ 81 201]]","[[268 101]
 [ 81 201]]","[[270  99]
 [ 82 200]]","[[269 100]
 [ 85 197]]","[[269 100]
 [ 82 200]]","[[272  97]
 [ 84 198]]","[[269 100]
 [ 83 199]]","[[270  99]
 [ 83 199]]","[[274  95]
 [ 81 201]]","[[274  95]
 [ 81 201]]","[[273  96]
 [ 81 201]]","[[273  96]
 [ 81 201]]","[[273  96]
 [ 82 200]]","[[268 101]
 [ 84 198]]","[[264 105]
 [ 81 201]]","[[266 103]
 [ 78 204]]","[[264 105]
 [ 78 204]]","[[264 105]
 [ 80 202]]","[[265 104]
 [ 81 201]]","[[267 102]
 [ 82 200]]","[[265 104]
 [ 81 201]]","[[264 105]
 [ 81 201]]","[[263 106]
 [ 82 200]]","[[269 100]
 [ 82 200]]","[[271  98]
 [ 83 199]]","[[273  96]
 [ 87 195]]","[[272  97]
 [ 86 196]]","[[269 100]
 [ 86 196]]","[[270  99]
 [ 83 199]]","[[266 103]
 [ 84 198]]","[[268 101]
 [ 85 197]]","[[270  99]
 [ 84 198]]","[[269 100]
 [ 83 199]]","[[273  96]
 [ 81 201]]","[[277  92]
 [ 82 200]]","[[275  94]
 [ 86 196]]","[[274  95]
 [ 85 197]]","[[268 101]
 [ 86 196]]","[[273  96]
 [ 83 199]]","[[273  96]
 [ 83 199]]","[[275  94]
 [ 85 197]]","[[271  98]
 [ 84 198]]","[[272  97]
 [ 85 197]]","[[274  95]
 [ 84 198]]","[[272  97]
 [ 85 197]]","[[274  95]
 [ 85 197]]","[[275  94]
 [ 87 195]]","[[272  97]
 [ 86 196]]","[[273  96]
 [ 86 196]]","[[275  94]
 [ 87 195]]","[[278  91]
 [ 89 193]]","[[276  93]
 [ 87 195]]","[[278  91]
 [ 91 191]]","[[277  92]
 [ 88 194]]","[[281  88]
 [ 88 194]]","[[280  89]
 [ 88 194]]","[[279  90]
 [ 89 193]]","[[281  88]
 [ 86 196]]","[[277  92]
 [ 84 198]]","[[278  91]
 [ 84 198]]","[[279  90]
 [ 85 197]]","[[279  90]
 [ 85 197]]","[[278  91]
 [ 87 195]]","[[278  91]
 [ 86 196]]","[[280  89]
 [ 87 195]]","[[281  88]
 [ 85 197]]","[[276  93]
 [ 86 196]]","[[275  94]
 [ 86 196]]","[[273  96]
 [ 84 198]]","[[274  95]
 [ 85 197]]","[[274  95]
 [ 85 197]]","[[271  98]
 [ 83 199]]","[[274  95]
 [ 82 200]]","[[276  93]
 [ 81 201]]","[[274  95]
 [ 82 200]]","[[275  94]
 [ 82 200]]","[[278  91]
 [ 84 198]]","[[277  92]
 [ 83 199]]","[[277  92]
 [ 84 198]]","[[275  94]
 [ 84 198]]","[[275  94]
 [ 85 197]]","[[274  95]
 [ 84 198]]","[[274  95]
 [ 84 198]]","[[273  96]
 [ 85 197]]","[[270  99]
 [ 85 197]]","[[270  99]
 [ 84 198]]","[[271  98]
 [ 85 197]]","[[275  94]
 [ 85 197]]","[[276  93]
 [ 85 197]]","[[276  93]
 [ 85 197]]","[[277  92]
 [ 85 197]]","[[278  91]
 [ 85 197]]","[[278  91]
 [ 84 198]]","[[276  93]
 [ 83 199]]","[[275  94]
 [ 83 199]]","[[276  93]
 [ 84 198]]","[[276  93]
 [ 85 197]]","[[276  93]
 [ 85 197]]","[[278  91]
 [ 85 197]]","[[275  94]
 [ 84 198]]","[[275  94]
 [ 85 197]]","[[275  94]
 [ 84 198]]","[[275  94]
 [ 85 197]]","[[275  94]
 [ 84 198]]","[[276  93]
 [ 85 197]]","[[275  94]
 [ 85 197]]","[[276  93]
 [ 86 196]]","[[276  93]
 [ 87 195]]","[[279  90]
 [ 86 196]]","[[278  91]
 [ 85 197]]","[[278  91]
 [ 84 198]]","[[276  93]
 [ 85 197]]","[[277  92]
 [ 85 197]]","[[277  92]
 [ 83 199]]","[[276  93]
 [ 82 200]]","[[278  91]
 [ 86 196]]","[[279  90]
 [ 86 196]]","[[276  93]
 [ 86 196]]","[[278  91]
 [ 88 194]]","[[279  90]
 [ 87 195]]","[[279  90]
 [ 88 194]]","[[279  90]
 [ 87 195]]","[[279  90]
 [ 88 194]]","[[281  88]
 [ 88 194]]","[[279  90]
 [ 88 194]]","[[279  90]
 [ 88 194]]","[[281  88]
 [ 89 193]]","[[282  87]
 [ 90 192]]","[[280  89]
 [ 87 195]]","[[280  89]
 [ 90 192]]","[[279  90]
 [ 90 192]]","[[279  90]
 [ 90 192]]","[[282  87]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[279  90]
 [ 90 192]]","[[279  90]
 [ 91 191]]","[[279  90]
 [ 92 190]]","[[281  88]
 [ 91 191]]","[[280  89]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[281  88]
 [ 90 192]]","[[281  88]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[279  90]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[282  87]
 [ 89 193]]","[[283  86]
 [ 88 194]]","[[283  86]
 [ 89 193]]"
"[[265 104]
 [ 92 190]]","[[248 121]
 [ 92 190]]","[[232 137]
 [ 77 205]]","[[237 132]
 [ 79 203]]","[[238 131]
 [ 81 201]]","[[257 112]
 [ 97 185]]","[[264 105]
 [ 98 184]]","[[274  95]
 [112 170]]","[[295  74]
 [113 169]]","[[307  62]
 [134 148]]","[[318  51]
 [154 128]]","[[317  52]
 [151 131]]","[[317  52]
 [151 131]]","[[312  57]
 [148 134]]","[[302  67]
 [136 146]]","[[308  61]
 [146 136]]","[[305  64]
 [137 145]]","[[305  64]
 [132 150]]","[[297  72]
 [130 152]]","[[293  76]
 [121 161]]","[[298  71]
 [120 162]]","[[292  77]
 [119 163]]","[[294  75]
 [118 164]]","[[297  72]
 [121 161]]","[[296  73]
 [128 154]]","[[297  72]
 [127 155]]","[[300  69]
 [129 153]]","[[295  74]
 [123 159]]","[[294  75]
 [121 161]]","[[292  77]
 [119 163]]","[[286  83]
 [115 167]]","[[290  79]
 [120 162]]","[[289  80]
 [122 160]]","[[288  81]
 [118 164]]","[[293  76]
 [113 169]]","[[291  78]
 [115 167]]","[[288  81]
 [111 171]]","[[285  84]
 [110 172]]","[[281  88]
 [116 166]]","[[279  90]
 [110 172]]","[[282  87]
 [108 174]]","[[278  91]
 [106 176]]","[[277  92]
 [100 182]]","[[277  92]
 [105 177]]","[[276  93]
 [108 174]]","[[270  99]
 [102 180]]","[[269 100]
 [102 180]]","[[271  98]
 [104 178]]","[[273  96]
 [107 175]]","[[272  97]
 [108 174]]","[[271  98]
 [105 177]]","[[271  98]
 [107 175]]","[[273  96]
 [108 174]]","[[274  95]
 [108 174]]","[[273  96]
 [106 176]]","[[276  93]
 [108 174]]","[[277  92]
 [106 176]]","[[278  91]
 [107 175]]","[[277  92]
 [107 175]]","[[275  94]
 [105 177]]","[[279  90]
 [108 174]]","[[282  87]
 [110 172]]","[[282  87]
 [111 171]]","[[280  89]
 [109 173]]","[[282  87]
 [111 171]]","[[284  85]
 [114 168]]","[[281  88]
 [112 170]]","[[280  89]
 [115 167]]","[[279  90]
 [115 167]]","[[275  94]
 [113 169]]","[[277  92]
 [111 171]]","[[281  88]
 [110 172]]","[[284  85]
 [111 171]]","[[284  85]
 [109 173]]","[[285  84]
 [109 173]]","[[284  85]
 [113 169]]","[[285  84]
 [113 169]]","[[290  79]
 [111 171]]","[[285  84]
 [108 174]]","[[286  83]
 [109 173]]","[[287  82]
 [112 170]]","[[286  83]
 [108 174]]","[[284  85]
 [110 172]]","[[287  82]
 [109 173]]","[[288  81]
 [108 174]]","[[287  82]
 [108 174]]","[[284  85]
 [109 173]]","[[292  77]
 [107 175]]","[[292  77]
 [106 176]]","[[292  77]
 [107 175]]","[[290  79]
 [109 173]]","[[293  76]
 [110 172]]","[[291  78]
 [109 173]]","[[296  73]
 [108 174]]","[[292  77]
 [107 175]]","[[294  75]
 [108 174]]","[[293  76]
 [105 177]]","[[291  78]
 [106 176]]","[[289  80]
 [105 177]]","[[290  79]
 [105 177]]","[[291  78]
 [106 176]]","[[291  78]
 [107 175]]","[[289  80]
 [104 178]]","[[288  81]
 [103 179]]","[[287  82]
 [103 179]]","[[288  81]
 [102 180]]","[[287  82]
 [ 99 183]]","[[285  84]
 [102 180]]","[[286  83]
 [101 181]]","[[288  81]
 [102 180]]","[[287  82]
 [100 182]]","[[289  80]
 [104 178]]","[[289  80]
 [101 181]]","[[290  79]
 [101 181]]","[[290  79]
 [104 178]]","[[290  79]
 [102 180]]","[[291  78]
 [100 182]]","[[292  77]
 [ 98 184]]","[[291  78]
 [ 99 183]]","[[292  77]
 [100 182]]","[[291  78]
 [103 179]]","[[288  81]
 [100 182]]","[[285  84]
 [ 99 183]]","[[286  83]
 [ 98 184]]","[[284  85]
 [ 96 186]]","[[284  85]
 [ 97 185]]","[[284  85]
 [ 96 186]]","[[283  86]
 [ 94 188]]","[[284  85]
 [ 93 189]]","[[284  85]
 [ 96 186]]","[[286  83]
 [ 96 186]]","[[285  84]
 [ 95 187]]","[[283  86]
 [ 95 187]]","[[284  85]
 [ 97 185]]","[[284  85]
 [ 94 188]]","[[283  86]
 [ 93 189]]","[[283  86]
 [ 94 188]]","[[286  83]
 [ 96 186]]","[[286  83]
 [ 97 185]]","[[287  82]
 [ 96 186]]","[[286  83]
 [ 96 186]]","[[287  82]
 [ 95 187]]","[[285  84]
 [ 97 185]]","[[286  83]
 [ 98 184]]","[[283  86]
 [ 97 185]]","[[280  89]
 [100 182]]","[[280  89]
 [101 181]]","[[283  86]
 [ 99 183]]","[[283  86]
 [101 181]]","[[283  86]
 [102 180]]","[[283  86]
 [101 181]]","[[284  85]
 [101 181]]","[[281  88]
 [101 181]]","[[280  89]
 [102 180]]","[[282  87]
 [102 180]]","[[282  87]
 [103 179]]","[[284  85]
 [105 177]]","[[282  87]
 [105 177]]","[[282  87]
 [105 177]]","[[279  90]
 [103 179]]","[[281  88]
 [103 179]]","[[281  88]
 [103 179]]","[[279  90]
 [102 180]]","[[274  95]
 [ 99 183]]","[[276  93]
 [103 179]]","[[278  91]
 [104 178]]","[[280  89]
 [105 177]]","[[279  90]
 [102 180]]","[[281  88]
 [104 178]]","[[281  88]
 [104 178]]","[[280  89]
 [106 176]]","[[280  89]
 [103 179]]","[[279  90]
 [102 180]]","[[281  88]
 [103 179]]","[[281  88]
 [106 176]]","[[281  88]
 [105 177]]","[[280  89]
 [105 177]]","[[282  87]
 [105 177]]","[[281  88]
 [106 176]]","[[282  87]
 [107 175]]","[[278  91]
 [104 178]]","[[279  90]
 [106 176]]","[[278  91]
 [105 177]]","[[281  88]
 [107 175]]","[[280  89]
 [107 175]]","[[281  88]
 [106 176]]","[[281  88]
 [106 176]]","[[285  84]
 [104 178]]","[[283  86]
 [103 179]]","[[283  86]
 [103 179]]","[[279  90]
 [106 176]]","[[279  90]
 [104 178]]","[[278  91]
 [104 178]]","[[282  87]
 [104 178]]","[[282  87]
 [104 178]]","[[282  87]
 [104 178]]","[[282  87]
 [104 178]]","[[282  87]
 [105 177]]","[[281  88]
 [105 177]]","[[283  86]
 [106 176]]","[[283  86]
 [107 175]]","[[283  86]
 [106 176]]","[[284  85]
 [106 176]]","[[282  87]
 [107 175]]","[[284  85]
 [107 175]]","[[288  81]
 [106 176]]","[[286  83]
 [107 175]]","[[287  82]
 [106 176]]","[[286  83]
 [107 175]]","[[286  83]
 [106 176]]","[[286  83]
 [105 177]]","[[287  82]
 [105 177]]","[[290  79]
 [106 176]]","[[290  79]
 [104 178]]","[[291  78]
 [106 176]]","[[291  78]
 [107 175]]","[[291  78]
 [108 174]]","[[290  79]
 [108 174]]","[[291  78]
 [107 175]]","[[291  78]
 [109 173]]","[[292  77]
 [107 175]]","[[293  76]
 [108 174]]","[[293  76]
 [109 173]]","[[296  73]
 [109 173]]","[[293  76]
 [109 173]]","[[292  77]
 [108 174]]","[[295  74]
 [107 175]]","[[293  76]
 [107 175]]","[[293  76]
 [106 176]]","[[294  75]
 [106 176]]","[[293  76]
 [106 176]]","[[295  74]
 [107 175]]","[[292  77]
 [108 174]]","[[292  77]
 [108 174]]","[[293  76]
 [109 173]]","[[291  78]
 [109 173]]","[[292  77]
 [106 176]]","[[292  77]
 [106 176]]","[[292  77]
 [104 178]]","[[295  74]
 [105 177]]","[[295  74]
 [105 177]]","[[292  77]
 [104 178]]","[[291  78]
 [104 178]]","[[291  78]
 [104 178]]","[[290  79]
 [104 178]]","[[293  76]
 [103 179]]","[[292  77]
 [103 179]]","[[293  76]
 [104 178]]","[[292  77]
 [104 178]]","[[293  76]
 [106 176]]","[[293  76]
 [103 179]]","[[294  75]
 [105 177]]","[[291  78]
 [105 177]]","[[291  78]
 [104 178]]","[[291  78]
 [103 179]]","[[291  78]
 [104 178]]","[[291  78]
 [105 177]]"
"[[265 104]
 [ 92 190]]","[[248 121]
 [ 84 198]]","[[239 130]
 [ 76 206]]","[[220 149]
 [ 70 212]]","[[231 138]
 [ 76 206]]","[[236 133]
 [ 76 206]]","[[256 113]
 [ 87 195]]","[[260 109]
 [ 90 192]]","[[255 114]
 [ 79 203]]","[[241 128]
 [ 80 202]]","[[230 139]
 [ 79 203]]","[[242 127]
 [ 80 202]]","[[246 123]
 [ 78 204]]","[[244 125]
 [ 75 207]]","[[248 121]
 [ 70 212]]","[[234 135]
 [ 71 211]]","[[233 136]
 [ 67 215]]","[[233 136]
 [ 65 217]]","[[235 134]
 [ 69 213]]","[[231 138]
 [ 63 219]]","[[232 137]
 [ 67 215]]","[[228 141]
 [ 64 218]]","[[225 144]
 [ 69 213]]","[[224 145]
 [ 69 213]]","[[234 135]
 [ 70 212]]","[[239 130]
 [ 68 214]]","[[241 128]
 [ 71 211]]","[[237 132]
 [ 71 211]]","[[238 131]
 [ 72 210]]","[[241 128]
 [ 76 206]]","[[243 126]
 [ 78 204]]","[[249 120]
 [ 78 204]]","[[245 124]
 [ 78 204]]","[[243 126]
 [ 78 204]]","[[249 120]
 [ 77 205]]","[[246 123]
 [ 77 205]]","[[252 117]
 [ 75 207]]","[[249 120]
 [ 73 209]]","[[254 115]
 [ 77 205]]","[[253 116]
 [ 74 208]]","[[255 114]
 [ 76 206]]","[[256 113]
 [ 75 207]]","[[258 111]
 [ 75 207]]","[[256 113]
 [ 76 206]]","[[259 110]
 [ 78 204]]","[[256 113]
 [ 76 206]]","[[250 119]
 [ 75 207]]","[[252 117]
 [ 77 205]]","[[259 110]
 [ 76 206]]","[[259 110]
 [ 79 203]]","[[259 110]
 [ 79 203]]","[[263 106]
 [ 82 200]]","[[262 107]
 [ 80 202]]","[[263 106]
 [ 82 200]]","[[265 104]
 [ 79 203]]","[[267 102]
 [ 82 200]]","[[269 100]
 [ 85 197]]","[[266 103]
 [ 81 201]]","[[266 103]
 [ 82 200]]","[[265 104]
 [ 83 199]]","[[267 102]
 [ 83 199]]","[[268 101]
 [ 86 196]]","[[268 101]
 [ 81 201]]","[[266 103]
 [ 83 199]]","[[267 102]
 [ 83 199]]","[[269 100]
 [ 81 201]]","[[267 102]
 [ 80 202]]","[[268 101]
 [ 82 200]]","[[268 101]
 [ 82 200]]","[[268 101]
 [ 82 200]]","[[269 100]
 [ 83 199]]","[[270  99]
 [ 87 195]]","[[271  98]
 [ 87 195]]","[[272  97]
 [ 89 193]]","[[273  96]
 [ 88 194]]","[[274  95]
 [ 89 193]]","[[274  95]
 [ 91 191]]","[[273  96]
 [ 90 192]]","[[276  93]
 [ 88 194]]","[[274  95]
 [ 89 193]]","[[275  94]
 [ 90 192]]","[[271  98]
 [ 87 195]]","[[273  96]
 [ 88 194]]","[[275  94]
 [ 89 193]]","[[276  93]
 [ 92 190]]","[[275  94]
 [ 89 193]]","[[275  94]
 [ 90 192]]","[[276  93]
 [ 94 188]]","[[277  92]
 [ 92 190]]","[[277  92]
 [ 92 190]]","[[277  92]
 [ 91 191]]","[[276  93]
 [ 90 192]]","[[275  94]
 [ 93 189]]","[[277  92]
 [ 90 192]]","[[276  93]
 [ 92 190]]","[[279  90]
 [ 89 193]]","[[276  93]
 [ 93 189]]","[[277  92]
 [ 94 188]]","[[278  91]
 [ 94 188]]","[[280  89]
 [ 91 191]]","[[279  90]
 [ 96 186]]","[[281  88]
 [ 97 185]]","[[281  88]
 [ 96 186]]","[[280  89]
 [ 96 186]]","[[281  88]
 [ 96 186]]","[[281  88]
 [ 96 186]]","[[281  88]
 [ 96 186]]","[[283  86]
 [ 96 186]]","[[287  82]
 [ 94 188]]","[[287  82]
 [ 94 188]]","[[284  85]
 [ 98 184]]","[[283  86]
 [ 99 183]]","[[282  87]
 [101 181]]","[[281  88]
 [ 95 187]]","[[280  89]
 [ 97 185]]","[[274  95]
 [ 98 184]]","[[277  92]
 [ 95 187]]","[[278  91]
 [ 97 185]]","[[282  87]
 [ 98 184]]","[[284  85]
 [ 98 184]]","[[282  87]
 [ 96 186]]","[[278  91]
 [ 93 189]]","[[276  93]
 [ 95 187]]","[[276  93]
 [ 93 189]]","[[277  92]
 [ 93 189]]","[[278  91]
 [ 94 188]]","[[277  92]
 [ 93 189]]","[[276  93]
 [ 92 190]]","[[279  90]
 [ 92 190]]","[[277  92]
 [ 91 191]]","[[279  90]
 [ 91 191]]","[[280  89]
 [ 93 189]]","[[280  89]
 [ 93 189]]","[[279  90]
 [ 95 187]]","[[278  91]
 [ 94 188]]","[[280  89]
 [ 93 189]]","[[281  88]
 [ 94 188]]","[[280  89]
 [ 90 192]]","[[279  90]
 [ 89 193]]","[[278  91]
 [ 91 191]]","[[278  91]
 [ 92 190]]","[[279  90]
 [ 91 191]]","[[278  91]
 [ 89 193]]","[[279  90]
 [ 86 196]]","[[278  91]
 [ 88 194]]","[[278  91]
 [ 93 189]]","[[278  91]
 [ 88 194]]","[[279  90]
 [ 93 189]]","[[277  92]
 [ 91 191]]","[[275  94]
 [ 91 191]]","[[279  90]
 [ 92 190]]","[[279  90]
 [ 93 189]]","[[282  87]
 [ 94 188]]","[[284  85]
 [ 92 190]]","[[283  86]
 [ 91 191]]","[[280  89]
 [ 92 190]]","[[281  88]
 [ 94 188]]","[[280  89]
 [ 91 191]]","[[278  91]
 [ 91 191]]","[[280  89]
 [ 92 190]]","[[278  91]
 [ 94 188]]","[[279  90]
 [ 94 188]]","[[281  88]
 [ 94 188]]","[[275  94]
 [ 95 187]]","[[278  91]
 [ 94 188]]","[[278  91]
 [ 95 187]]","[[278  91]
 [ 88 194]]","[[278  91]
 [ 89 193]]","[[279  90]
 [ 91 191]]","[[279  90]
 [ 90 192]]","[[280  89]
 [ 92 190]]","[[280  89]
 [ 91 191]]","[[278  91]
 [ 94 188]]","[[276  93]
 [ 91 191]]","[[277  92]
 [ 88 194]]","[[276  93]
 [ 89 193]]","[[275  94]
 [ 91 191]]","[[277  92]
 [ 92 190]]","[[278  91]
 [ 90 192]]","[[276  93]
 [ 91 191]]","[[277  92]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[275  94]
 [ 89 193]]","[[274  95]
 [ 90 192]]","[[275  94]
 [ 92 190]]","[[275  94]
 [ 94 188]]","[[275  94]
 [ 93 189]]","[[278  91]
 [ 92 190]]","[[277  92]
 [ 93 189]]","[[276  93]
 [ 92 190]]","[[278  91]
 [ 90 192]]","[[278  91]
 [ 90 192]]","[[276  93]
 [ 89 193]]","[[275  94]
 [ 87 195]]","[[272  97]
 [ 87 195]]","[[273  96]
 [ 87 195]]","[[273  96]
 [ 87 195]]","[[276  93]
 [ 89 193]]","[[276  93]
 [ 89 193]]","[[274  95]
 [ 88 194]]","[[273  96]
 [ 86 196]]","[[276  93]
 [ 85 197]]","[[276  93]
 [ 84 198]]","[[277  92]
 [ 87 195]]","[[278  91]
 [ 86 196]]","[[278  91]
 [ 85 197]]","[[278  91]
 [ 85 197]]","[[277  92]
 [ 86 196]]","[[276  93]
 [ 86 196]]","[[278  91]
 [ 86 196]]","[[276  93]
 [ 87 195]]","[[278  91]
 [ 88 194]]","[[277  92]
 [ 89 193]]","[[277  92]
 [ 90 192]]","[[277  92]
 [ 90 192]]","[[280  89]
 [ 90 192]]","[[282  87]
 [ 86 196]]","[[280  89]
 [ 86 196]]","[[284  85]
 [ 85 197]]","[[283  86]
 [ 84 198]]","[[284  85]
 [ 86 196]]","[[283  86]
 [ 87 195]]","[[283  86]
 [ 87 195]]","[[283  86]
 [ 86 196]]","[[282  87]
 [ 88 194]]","[[281  88]
 [ 88 194]]","[[284  85]
 [ 88 194]]","[[282  87]
 [ 88 194]]","[[283  86]
 [ 88 194]]","[[283  86]
 [ 85 197]]","[[285  84]
 [ 85 197]]","[[284  85]
 [ 86 196]]","[[285  84]
 [ 88 194]]","[[285  84]
 [ 87 195]]","[[285  84]
 [ 88 194]]","[[287  82]
 [ 88 194]]","[[284  85]
 [ 90 192]]","[[286  83]
 [ 87 195]]","[[285  84]
 [ 85 197]]","[[286  83]
 [ 87 195]]","[[288  81]
 [ 88 194]]","[[288  81]
 [ 86 196]]","[[287  82]
 [ 87 195]]","[[288  81]
 [ 88 194]]","[[288  81]
 [ 89 193]]","[[287  82]
 [ 85 197]]","[[288  81]
 [ 86 196]]","[[288  81]
 [ 83 199]]","[[288  81]
 [ 83 199]]","[[287  82]
 [ 85 197]]","[[287  82]
 [ 84 198]]","[[284  85]
 [ 84 198]]","[[284  85]
 [ 83 199]]","[[288  81]
 [ 83 199]]","[[287  82]
 [ 84 198]]","[[286  83]
 [ 86 196]]","[[288  81]
 [ 85 197]]"
